 x_i       xi_mi
  0.20000000000000001        0.0000000000000000     
  0.20000000000000001       0.48000000000000009     
  0.48000000000000009       0.48000000000000009     
  0.48000000000000009       0.74880000000000002     
  0.74880000000000002       0.74880000000000002     
  0.74880000000000002       0.56429567999999997     
  0.56429567999999997       0.56429567999999997     
  0.56429567999999997       0.73759819660001291     
  0.73759819660001291       0.73759819660001291     
  0.73759819660001291       0.58064129091726480     
  0.58064129091726480       0.58064129091726480     
  0.58064129091726480       0.73049094659759117     
  0.73049094659759117       0.73049094659759117     
  0.73049094659759117       0.59062177060963916     
  0.59062177060963916       0.59062177060963916     
  0.59062177060963916       0.72536308407472172     
  0.72536308407472172       0.72536308407472172     
  0.72536308407472172       0.59763444100898977     
  0.59763444100898977       0.59763444100898977     
  0.59763444100898977       0.72140254778658630     
  0.72140254778658630       0.72140254778658630     
  0.72140254778658630       0.60294273550082511     
  0.60294273550082511       0.60294273550082511     
  0.60294273550082511       0.71820837962282147     
  0.71820837962282147       0.71820837962282147     
  0.71820837962282147       0.60715530918714788     
  0.60715530918714788       0.60715530918714788     
  0.60715530918714788       0.71555321913902015     
  0.71555321913902015       0.71555321913902015     
  0.71555321913902015       0.61061042915641672     
  0.61061042915641672       0.61061042915641672     
  0.61061042915641672       0.71329599888549999     
  0.71329599888549999       0.71329599888549999     
  0.71329599888549999       0.61351445057831033     
  0.61351445057831033       0.61351445057831033     
  0.61351445057831033       0.71134340852971301     
  0.71134340852971301       0.71134340852971301     
  0.71134340852971301       0.61600189101312852     
  0.61600189101312852       0.61600189101312852     
  0.61600189101312852       0.70963068384413475     
  0.70963068384413475       0.70963068384413475     
  0.70963068384413475       0.61816492917312127     
  0.61816492917312127       0.61816492917312127     
  0.61816492917312127       0.70811114854053370     
  0.70811114854053370       0.70811114854053370     
  0.70811114854053370       0.62006924955941978     
  0.62006924955941978       0.62006924955941978     
  0.62006924955941978       0.70675012593071329     
  0.70675012593071329       0.70675012593071329     
  0.70675012593071329       0.62176315628290257     
  0.62176315628290257       0.62176315628290257     
  0.62176315628290257       0.70552120131607632     
  0.70552120131607632       0.70552120131607632     
  0.70552120131607632       0.62328310742879045     
  0.62328310742879045       0.62328310742879045     
  0.62328310742879045       0.70440382626810394     
  0.70440382626810394       0.70440382626810394     
  0.70440382626810394       0.62465722742087637     
  0.62465722742087637       0.62465722742087637     
  0.62465722742087637       0.70338172695521972     
  0.70338172695521972       0.70338172695521972     
  0.70338172695521972       0.62590761942213735     
  0.62590761942213735       0.62590761942213735     
  0.62590761942213735       0.70244181411435069     
  0.70244181411435069       0.70244181411435069     
  0.70244181411435069       0.62705193569427209     
  0.62705193569427209       0.62705193569427209     
  0.62705193569427209       0.70157341690901565     
  0.70157341690901565       0.70157341690901565     
  0.70157341690901565       0.62810447278687254     
  0.62810447278687254       0.62810447278687254     
  0.62810447278687254       0.70076773215599231     
  0.70076773215599231       0.70076773215599231     
  0.70076773215599231       0.62907695317481926     
  0.62907695317481926       0.62907695317481926     
  0.62907695317481926       0.70001742047731652     
  0.70001742047731652       0.70001742047731652     
  0.70001742047731652       0.62997909451680112     
  0.62997909451680112       0.62997909451680112     
  0.62997909451680112       0.69931630496577746     
  0.69931630496577746       0.69931630496577746     
  0.69931630496577746       0.63081903172436760     
  0.63081903172436760       0.63081903172436760     
  0.63081903172436760       0.69865914281609676     
  0.69865914281609676       0.69865914281609676     
  0.69865914281609676       0.63160363492672100     
  0.63160363492672100       0.63160363492672100     
  0.63160363492672100       0.69804144982222294     
  0.69804144982222294       0.69804144982222294     
  0.69804144982222294       0.63233875245693583     
  0.63233875245693583       0.63233875245693583     
  0.63233875245693583       0.69745936379442564     
  0.69745936379442564       0.69745936379442564     
  0.69745936379442564       0.63302939894970200     
  0.63302939894970200       0.63302939894970200     
  0.63302939894970200       0.69690953704524305     
  0.69690953704524305       0.69690953704524305     
  0.69690953704524305       0.63367990266188412     
  0.63367990266188412       0.63367990266188412     
  0.63367990266188412       0.69638905087292757     
  0.69638905087292757       0.69638905087292757     
  0.69638905087292757       0.63429402209169194     
  0.63429402209169194       0.63429402209169194     
  0.63429402209169194       0.69589534689130850     
  0.69589534689130850       0.69589534689130850     
  0.69589534689130850       0.63487503919900168     
  0.63487503919900168       0.63487503919900168     
  0.63487503919900168       0.69542617140320329     
  0.69542617140320329       0.69542617140320329     
  0.69542617140320329       0.63542583459205748     
  0.63542583459205748       0.63542583459205748     
  0.63542583459205748       0.69497952997513412     
  0.69497952997513412       0.69497952997513412     
  0.69497952997513412       0.63594894867202734     
  0.63594894867202734       0.63594894867202734     
  0.63594894867202734       0.69455365006491143     
  0.69455365006491143       0.69455365006491143     
  0.69455365006491143       0.63644663173926008     
