 x_i       xi_mi
   3.4581360719616854E-003   3.4461773668694831E-003
   3.4461773668694831E-003   3.4461773668694831E-003
   3.4461773668694831E-003   3.4343012284255596E-003
   3.4343012284255596E-003   3.4343012284255596E-003
   3.4343012284255596E-003   3.4225068034979943E-003
   3.4225068034979943E-003   3.4225068034979943E-003
   3.4225068034979943E-003   3.4107932506780045E-003
   3.4107932506780045E-003   3.4107932506780045E-003
   3.4107932506780045E-003   3.3991597400791335E-003
   3.3991597400791335E-003   3.3991597400791335E-003
   3.3991597400791335E-003   3.3876054531405586E-003
   3.3876054531405586E-003   3.3876054531405586E-003
   3.3876054531405586E-003   3.3761295824344109E-003
   3.3761295824344109E-003   3.3761295824344109E-003
   3.3761295824344109E-003   3.3647313314770222E-003
   3.3647313314770222E-003   3.3647313314770222E-003
   3.3647313314770222E-003   3.3534099145439990E-003
   3.3534099145439990E-003   3.3534099145439990E-003
   3.3534099145439990E-003   3.3421645564890370E-003
   3.3421645564890370E-003   3.3421645564890370E-003
   3.3421645564890370E-003   3.3309944925663856E-003
   3.3309944925663856E-003   3.3309944925663856E-003
   3.3309944925663856E-003   3.3198989682568783E-003
   3.3198989682568783E-003   3.3198989682568783E-003
   3.3198989682568783E-003   3.3088772390974450E-003
   3.3088772390974450E-003   3.3088772390974450E-003
   3.3088772390974450E-003   3.2979285705140278E-003
   3.2979285705140278E-003   3.2979285705140278E-003
   3.2979285705140278E-003   3.2870522376578152E-003
   3.2870522376578152E-003   3.2870522376578152E-003
   3.2870522376578152E-003   3.2762475252447239E-003
   3.2762475252447239E-003   3.2762475252447239E-003
   3.2762475252447239E-003   3.2655137273980518E-003
   3.2655137273980518E-003   3.2655137273980518E-003
   3.2655137273980518E-003   3.2548501474942266E-003
   3.2548501474942266E-003   3.2548501474942266E-003
   3.2548501474942266E-003   3.2442560980115833E-003
   3.2442560980115833E-003   3.2442560980115833E-003
   3.2442560980115833E-003   3.2337309003820981E-003
   3.2337309003820981E-003   3.2337309003820981E-003
   3.2337309003820981E-003   3.2232738848460120E-003
   3.2232738848460120E-003   3.2232738848460120E-003
   3.2232738848460120E-003   3.2128843903092819E-003
   3.2128843903092819E-003   3.2128843903092819E-003
   3.2128843903092819E-003   3.2025617642037888E-003
   3.2025617642037888E-003   3.2025617642037888E-003
   3.2025617642037888E-003   3.1923053623502491E-003
   3.1923053623502491E-003   3.1923053623502491E-003
   3.1923053623502491E-003   3.1821145488237588E-003
   3.1821145488237588E-003   3.1821145488237588E-003
   3.1821145488237588E-003   3.1719886958219228E-003
   3.1719886958219228E-003   3.1719886958219228E-003
   3.1719886958219228E-003   3.1619271835355007E-003
   3.1619271835355007E-003   3.1619271835355007E-003
   3.1619271835355007E-003   3.1519294000215202E-003
   3.1519294000215202E-003   3.1519294000215202E-003
   3.1519294000215202E-003   3.1419947410788003E-003
   3.1419947410788003E-003   3.1419947410788003E-003
   3.1419947410788003E-003   3.1321226101258333E-003
   3.1321226101258333E-003   3.1321226101258333E-003
   3.1321226101258333E-003   3.1223124180809717E-003
   3.1223124180809717E-003   3.1223124180809717E-003
   3.1223124180809717E-003   3.1125635832448691E-003
   3.1125635832448691E-003   3.1125635832448691E-003
   3.1125635832448691E-003   3.1028755311851269E-003
   3.1028755311851269E-003   3.1028755311851269E-003
   3.1028755311851269E-003   3.0932476946230994E-003
   3.0932476946230994E-003   3.0932476946230994E-003
   3.0932476946230994E-003   3.0836795133228085E-003
   3.0836795133228085E-003   3.0836795133228085E-003
   3.0836795133228085E-003   3.0741704339819218E-003
   3.0741704339819218E-003   3.0741704339819218E-003
   3.0741704339819218E-003   3.0647199101247529E-003
   3.0647199101247529E-003   3.0647199101247529E-003
   3.0647199101247529E-003   3.0553274019972376E-003
   3.0553274019972376E-003   3.0553274019972376E-003
   3.0553274019972376E-003   3.0459923764638427E-003
   3.0459923764638427E-003   3.0459923764638427E-003
   3.0459923764638427E-003   3.0367143069063669E-003
   3.0367143069063669E-003   3.0367143069063669E-003
   3.0367143069063669E-003   3.0274926731245970E-003
   3.0274926731245970E-003   3.0274926731245970E-003
   3.0274926731245970E-003   3.0183269612387739E-003
   3.0183269612387739E-003   3.0183269612387739E-003
   3.0183269612387739E-003   3.0092166635938330E-003
   3.0092166635938330E-003   3.0092166635938330E-003
   3.0092166635938330E-003   3.0001612786653819E-003
   3.0001612786653819E-003   3.0001612786653819E-003
   3.0001612786653819E-003   2.9911603109673787E-003
   2.9911603109673787E-003   2.9911603109673787E-003
   2.9911603109673787E-003   2.9822132709614721E-003
   2.9822132709614721E-003   2.9822132709614721E-003
   2.9822132709614721E-003   2.9733196749679733E-003
   2.9733196749679733E-003   2.9733196749679733E-003
   2.9733196749679733E-003   2.9644790450784218E-003
   2.9644790450784218E-003   2.9644790450784218E-003
   2.9644790450784218E-003   2.9556909090697127E-003
   2.9556909090697127E-003   2.9556909090697127E-003
   2.9556909090697127E-003   2.9469548003197557E-003
   2.9469548003197557E-003   2.9469548003197557E-003
   2.9469548003197557E-003   2.9382702577246283E-003
   2.9382702577246283E-003   2.9382702577246283E-003
   2.9382702577246283E-003   2.9296368256171990E-003
   2.9296368256171990E-003   2.9296368256171990E-003
   2.9296368256171990E-003   2.9210540536871864E-003
   2.9210540536871864E-003   2.9210540536871864E-003
   2.9210540536871864E-003   2.9125214969026240E-003
   2.9125214969026240E-003   2.9125214969026240E-003
   2.9125214969026240E-003   2.9040387154327042E-003
   2.9040387154327042E-003   2.9040387154327042E-003
   2.9040387154327042E-003   2.8956052745719722E-003
   2.8956052745719722E-003   2.8956052745719722E-003
   2.8956052745719722E-003   2.8872207446658431E-003
   2.8872207446658431E-003   2.8872207446658431E-003
   2.8872207446658431E-003   2.8788847010374143E-003
   2.8788847010374143E-003   2.8788847010374143E-003
   2.8788847010374143E-003   2.8705967239155473E-003
   2.8705967239155473E-003   2.8705967239155473E-003
   2.8705967239155473E-003   2.8623563983641927E-003
   2.8623563983641927E-003   2.8623563983641927E-003
   2.8623563983641927E-003   2.8541633142129363E-003
   2.8541633142129363E-003   2.8541633142129363E-003
   2.8541633142129363E-003   2.8460170659887372E-003
   2.8460170659887372E-003   2.8460170659887372E-003
   2.8460170659887372E-003   2.8379172528488379E-003
   2.8379172528488379E-003   2.8379172528488379E-003
   2.8379172528488379E-003   2.8298634785148208E-003
   2.8298634785148208E-003   2.8298634785148208E-003
   2.8298634785148208E-003   2.8218553512077888E-003
   2.8218553512077888E-003   2.8218553512077888E-003
   2.8218553512077888E-003   2.8138924835846486E-003
   2.8138924835846486E-003   2.8138924835846486E-003
   2.8138924835846486E-003   2.8059744926754743E-003
   2.8059744926754743E-003   2.8059744926754743E-003
   2.8059744926754743E-003   2.7981009998219288E-003
   2.7981009998219288E-003   2.7981009998219288E-003
   2.7981009998219288E-003   2.7902716306167242E-003
   2.7902716306167242E-003   2.7902716306167242E-003
   2.7902716306167242E-003   2.7824860148440997E-003
   2.7824860148440997E-003   2.7824860148440997E-003
   2.7824860148440997E-003   2.7747437864212967E-003
   2.7747437864212967E-003   2.7747437864212967E-003
   2.7747437864212967E-003   2.7670445833410133E-003
   2.7670445833410133E-003   2.7670445833410133E-003
   2.7670445833410133E-003   2.7593880476148164E-003
   2.7593880476148164E-003   2.7593880476148164E-003
   2.7593880476148164E-003   2.7517738252174971E-003
   2.7517738252174971E-003   2.7517738252174971E-003
   2.7517738252174971E-003   2.7442015660323451E-003
   2.7442015660323451E-003   2.7442015660323451E-003
   2.7442015660323451E-003   2.7366709237973304E-003
   2.7366709237973304E-003   2.7366709237973304E-003
   2.7366709237973304E-003   2.7291815560521724E-003
   2.7291815560521724E-003   2.7291815560521724E-003
   2.7291815560521724E-003   2.7217331240862769E-003
   2.7217331240862769E-003   2.7217331240862769E-003
   2.7217331240862769E-003   2.7143252928875285E-003
   2.7143252928875285E-003   2.7143252928875285E-003
   2.7143252928875285E-003   2.7069577310919195E-003
   2.7069577310919195E-003   2.7069577310919195E-003
   2.7069577310919195E-003   2.6996301109340009E-003
   2.6996301109340009E-003   2.6996301109340009E-003
   2.6996301109340009E-003   2.6923421081981392E-003
   2.6923421081981392E-003   2.6923421081981392E-003
   2.6923421081981392E-003   2.6850934021705624E-003
   2.6850934021705624E-003   2.6850934021705624E-003
   2.6850934021705624E-003   2.6778836755921823E-003
   2.6778836755921823E-003   2.6778836755921823E-003
   2.6778836755921823E-003   2.6707126146121793E-003
   2.6707126146121793E-003   2.6707126146121793E-003
   2.6707126146121793E-003   2.6635799087423306E-003
   2.6635799087423306E-003   2.6635799087423306E-003
   2.6635799087423306E-003   2.6564852508120748E-003
   2.6564852508120748E-003   2.6564852508120748E-003
   2.6564852508120748E-003   2.6494283369242928E-003
   2.6494283369242928E-003   2.6494283369242928E-003
   2.6494283369242928E-003   2.6424088664117953E-003
   2.6424088664117953E-003   2.6424088664117953E-003
   2.6424088664117953E-003   2.6354265417945040E-003
   2.6354265417945040E-003   2.6354265417945040E-003
   2.6354265417945040E-003   2.6284810687373090E-003
   2.6284810687373090E-003   2.6284810687373090E-003
   2.6284810687373090E-003   2.6215721560085988E-003
   2.6215721560085988E-003   2.6215721560085988E-003
   2.6215721560085988E-003   2.6146995154394392E-003
   2.6146995154394392E-003   2.6146995154394392E-003
   2.6146995154394392E-003   2.6078628618834000E-003
   2.6078628618834000E-003   2.6078628618834000E-003
   2.6078628618834000E-003   2.6010619131770093E-003
   2.6010619131770093E-003   2.6010619131770093E-003
   2.6010619131770093E-003   2.5942963901008291E-003
   2.5942963901008291E-003   2.5942963901008291E-003
   2.5942963901008291E-003   2.5875660163411389E-003
   2.5875660163411389E-003   2.5875660163411389E-003
   2.5875660163411389E-003   2.5808705184522155E-003
   2.5808705184522155E-003   2.5808705184522155E-003
   2.5808705184522155E-003   2.5742096258191995E-003
   2.5742096258191995E-003   2.5742096258191995E-003
   2.5742096258191995E-003   2.5675830706215390E-003
   2.5675830706215390E-003   2.5675830706215390E-003
   2.5675830706215390E-003   2.5609905877969968E-003
   2.5609905877969968E-003   2.5609905877969968E-003
   2.5609905877969968E-003   2.5544319150062121E-003
   2.5544319150062121E-003   2.5544319150062121E-003
   2.5544319150062121E-003   2.5479067925978098E-003
   2.5479067925978098E-003   2.5479067925978098E-003
   2.5479067925978098E-003   2.5414149635740436E-003
   2.5414149635740436E-003   2.5414149635740436E-003
   2.5414149635740436E-003   2.5349561735569653E-003
   2.5349561735569653E-003   2.5349561735569653E-003
   2.5349561735569653E-003   2.5285301707551108E-003
   2.5285301707551108E-003   2.5285301707551108E-003
   2.5285301707551108E-003   2.5221367059306918E-003
   2.5221367059306918E-003   2.5221367059306918E-003
   2.5221367059306918E-003   2.5157755323672887E-003
   2.5157755323672887E-003   2.5157755323672887E-003
   2.5157755323672887E-003   2.5094464058380310E-003
   2.5094464058380310E-003   2.5094464058380310E-003
   2.5094464058380310E-003   2.5031490845742574E-003
   2.5031490845742574E-003   2.5031490845742574E-003
   2.5031490845742574E-003   2.4968833292346522E-003
   2.4968833292346522E-003   2.4968833292346522E-003
   2.4968833292346522E-003   2.4906489028748420E-003
   2.4906489028748420E-003   2.4906489028748420E-003
   2.4906489028748420E-003   2.4844455709174501E-003
   2.4844455709174501E-003   2.4844455709174501E-003
   2.4844455709174501E-003   2.4782731011225990E-003
   2.4782731011225990E-003   2.4782731011225990E-003
   2.4782731011225990E-003   2.4721312635588512E-003
   2.4721312635588512E-003   2.4721312635588512E-003
   2.4721312635588512E-003   2.4660198305745860E-003
   2.4660198305745860E-003   2.4660198305745860E-003
   2.4660198305745860E-003   2.4599385767697986E-003
   2.4599385767697986E-003   2.4599385767697986E-003
   2.4599385767697986E-003   2.4538872789683181E-003
   2.4538872789683181E-003   2.4538872789683181E-003
   2.4538872789683181E-003   2.4478657161904355E-003
   2.4478657161904355E-003   2.4478657161904355E-003
   2.4478657161904355E-003   2.4418736696259348E-003
   2.4418736696259348E-003   2.4418736696259348E-003
   2.4418736696259348E-003   2.4359109226075224E-003
   2.4359109226075224E-003   2.4359109226075224E-003
   2.4359109226075224E-003   2.4299772605846435E-003
   2.4299772605846435E-003   2.4299772605846435E-003
   2.4299772605846435E-003   2.4240724710976849E-003
   2.4240724710976849E-003   2.4240724710976849E-003
   2.4240724710976849E-003   2.4181963437525512E-003
   2.4181963437525512E-003   2.4181963437525512E-003
   2.4181963437525512E-003   2.4123486701956129E-003
   2.4123486701956129E-003   2.4123486701956129E-003
   2.4123486701956129E-003   2.4065292440890187E-003
   2.4065292440890187E-003   2.4065292440890187E-003
   2.4065292440890187E-003   2.4007378610863628E-003
   2.4007378610863628E-003   2.4007378610863628E-003
   2.4007378610863628E-003   2.3949743188087093E-003
   2.3949743188087093E-003   2.3949743188087093E-003
   2.3949743188087093E-003   2.3892384168209559E-003
   2.3892384168209559E-003   2.3892384168209559E-003
   2.3892384168209559E-003   2.3835299566085429E-003
   2.3835299566085429E-003   2.3835299566085429E-003
   2.3835299566085429E-003   2.3778487415544928E-003
   2.3778487415544928E-003   2.3778487415544928E-003
   2.3778487415544928E-003   2.3721945769167806E-003
   2.3721945769167806E-003   2.3721945769167806E-003
   2.3721945769167806E-003   2.3665672698060273E-003
   2.3665672698060273E-003   2.3665672698060273E-003
   2.3665672698060273E-003   2.3609666291635103E-003
   2.3609666291635103E-003   2.3609666291635103E-003
   2.3609666291635103E-003   2.3553924657394865E-003
   2.3553924657394865E-003   2.3553924657394865E-003
   2.3553924657394865E-003   2.3498445920718241E-003
   2.3498445920718241E-003   2.3498445920718241E-003
   2.3498445920718241E-003   2.3443228224649349E-003
   2.3443228224649349E-003   2.3443228224649349E-003
   2.3443228224649349E-003   2.3388269729690053E-003
   2.3388269729690053E-003   2.3388269729690053E-003
   2.3388269729690053E-003   2.3333568613595180E-003
   2.3333568613595180E-003   2.3333568613595180E-003
   2.3333568613595180E-003   2.3279123071170645E-003
   2.3279123071170645E-003   2.3279123071170645E-003
   2.3279123071170645E-003   2.3224931314074376E-003
   2.3224931314074376E-003   2.3224931314074376E-003
   2.3224931314074376E-003   2.3170991570620027E-003
   2.3170991570620027E-003   2.3170991570620027E-003
   2.3170991570620027E-003   2.3117302085583452E-003
   2.3117302085583452E-003   2.3117302085583452E-003
   2.3117302085583452E-003   2.3063861120011840E-003
   2.3063861120011840E-003   2.3063861120011840E-003
   2.3063861120011840E-003   2.3010666951035520E-003
   2.3010666951035520E-003   2.3010666951035520E-003
   2.3010666951035520E-003   2.2957717871682371E-003
   2.2957717871682371E-003   2.2957717871682371E-003
   2.2957717871682371E-003   2.2905012190694795E-003
   2.2905012190694795E-003   2.2905012190694795E-003
   2.2905012190694795E-003   2.2852548232349208E-003
   2.2852548232349208E-003   2.2852548232349208E-003
   2.2852548232349208E-003   2.2800324336278025E-003
   2.2800324336278025E-003   2.2800324336278025E-003
   2.2800324336278025E-003   2.2748338857294078E-003
   2.2748338857294078E-003   2.2748338857294078E-003
   2.2748338857294078E-003   2.2696590165217452E-003
   2.2696590165217452E-003   2.2696590165217452E-003
   2.2696590165217452E-003   2.2645076644704667E-003
   2.2645076644704667E-003   2.2645076644704667E-003
   2.2645076644704667E-003   2.2593796695080212E-003
   2.2593796695080212E-003   2.2593796695080212E-003
   2.2593796695080212E-003   2.2542748730170351E-003
   2.2542748730170351E-003   2.2542748730170351E-003
   2.2542748730170351E-003   2.2491931178139192E-003
   2.2491931178139192E-003   2.2491931178139192E-003
   2.2491931178139192E-003   2.2441342481326976E-003
   2.2441342481326976E-003   2.2441342481326976E-003
   2.2441342481326976E-003   2.2390981096090555E-003
   2.2390981096090555E-003   2.2390981096090555E-003
   2.2390981096090555E-003   2.2340845492646007E-003
   2.2340845492646007E-003   2.2340845492646007E-003
   2.2340845492646007E-003   2.2290934154913381E-003
   2.2290934154913381E-003   2.2290934154913381E-003
   2.2290934154913381E-003   2.2241245580363511E-003
   2.2241245580363511E-003   2.2241245580363511E-003
   2.2241245580363511E-003   2.2191778279866906E-003
   2.2191778279866906E-003   2.2191778279866906E-003
   2.2191778279866906E-003   2.2142530777544628E-003
   2.2142530777544628E-003   2.2142530777544628E-003
   2.2142530777544628E-003   2.2093501610621178E-003
   2.2093501610621178E-003   2.2093501610621178E-003
   2.2093501610621178E-003   2.2044689329279326E-003
   2.2044689329279326E-003   2.2044689329279326E-003
   2.2044689329279326E-003   2.1996092496516882E-003
   2.1996092496516882E-003   2.1996092496516882E-003
   2.1996092496516882E-003   2.1947709688005350E-003
   2.1947709688005350E-003   2.1947709688005350E-003
   2.1947709688005350E-003   2.1899539491950456E-003
   2.1899539491950456E-003   2.1899539491950456E-003
   2.1899539491950456E-003   2.1851580508954506E-003
   2.1851580508954506E-003   2.1851580508954506E-003
   2.1851580508954506E-003   2.1803831351880575E-003
   2.1803831351880575E-003   2.1803831351880575E-003
   2.1803831351880575E-003   2.1756290645718449E-003
   2.1756290645718449E-003   2.1756290645718449E-003
   2.1756290645718449E-003   2.1708957027452352E-003
   2.1708957027452352E-003   2.1708957027452352E-003
   2.1708957027452352E-003   2.1661829145930376E-003
   2.1661829145930376E-003   2.1661829145930376E-003
   2.1661829145930376E-003   2.1614905661735627E-003
   2.1614905661735627E-003   2.1614905661735627E-003
   2.1614905661735627E-003   2.1568185247059055E-003
   2.1568185247059055E-003   2.1568185247059055E-003
   2.1568185247059055E-003   2.1521666585573910E-003
   2.1521666585573910E-003   2.1521666585573910E-003
   2.1521666585573910E-003   2.1475348372311850E-003
   2.1475348372311850E-003   2.1475348372311850E-003
   2.1475348372311850E-003   2.1429229313540635E-003
   2.1429229313540635E-003   2.1429229313540635E-003
   2.1429229313540635E-003   2.1383308126643403E-003
   2.1383308126643403E-003   2.1383308126643403E-003
   2.1383308126643403E-003   2.1337583539999504E-003
   2.1337583539999504E-003   2.1337583539999504E-003
   2.1337583539999504E-003   2.1292054292866855E-003
   2.1292054292866855E-003   2.1292054292866855E-003
   2.1292054292866855E-003   2.1246719135265815E-003
   2.1246719135265815E-003   2.1246719135265815E-003
   2.1246719135265815E-003   2.1201576827864529E-003
   2.1201576827864529E-003   2.1201576827864529E-003
   2.1201576827864529E-003   2.1156626141865744E-003
   2.1156626141865744E-003   2.1156626141865744E-003
   2.1156626141865744E-003   2.1111865858895076E-003
   2.1111865858895076E-003   2.1111865858895076E-003
   2.1111865858895076E-003   2.1067294770890678E-003
   2.1067294770890678E-003   2.1067294770890678E-003
   2.1067294770890678E-003   2.1022911679994317E-003
   2.1022911679994317E-003   2.1022911679994317E-003
   2.1022911679994317E-003   2.0978715398443835E-003
   2.0978715398443835E-003   2.0978715398443835E-003
   2.0978715398443835E-003   2.0934704748466941E-003
   2.0934704748466941E-003   2.0934704748466941E-003
   2.0934704748466941E-003   2.0890878562176392E-003
   2.0890878562176392E-003   2.0890878562176392E-003
   2.0890878562176392E-003   2.0847235681466431E-003
   2.0847235681466431E-003   2.0847235681466431E-003
   2.0847235681466431E-003   2.0803774957910571E-003
   2.0803774957910571E-003   2.0803774957910571E-003
   2.0803774957910571E-003   2.0760495252660632E-003
   2.0760495252660632E-003   2.0760495252660632E-003
   2.0760495252660632E-003   2.0717395436347058E-003
   2.0717395436347058E-003   2.0717395436347058E-003
   2.0717395436347058E-003   2.0674474388980460E-003
   2.0674474388980460E-003   2.0674474388980460E-003
   2.0674474388980460E-003   2.0631730999854398E-003
   2.0631730999854398E-003   2.0631730999854398E-003
   2.0631730999854398E-003   2.0589164167449363E-003
   2.0589164167449363E-003   2.0589164167449363E-003
   2.0589164167449363E-003   2.0546772799337944E-003
   2.0546772799337944E-003   2.0546772799337944E-003
   2.0546772799337944E-003   2.0504555812091182E-003
   2.0504555812091182E-003   2.0504555812091182E-003
   2.0504555812091182E-003   2.0462512131186068E-003
   2.0462512131186068E-003   2.0462512131186068E-003
   2.0462512131186068E-003   2.0420640690914172E-003
   2.0420640690914172E-003   2.0420640690914172E-003
   2.0420640690914172E-003   2.0378940434291428E-003
   2.0378940434291428E-003   2.0378940434291428E-003
   2.0378940434291428E-003   2.0337410312968990E-003
   2.0337410312968990E-003   2.0337410312968990E-003
   2.0337410312968990E-003   2.0296049287145184E-003
   2.0296049287145184E-003   2.0296049287145184E-003
   2.0296049287145184E-003   2.0254856325478562E-003
   2.0254856325478562E-003   2.0254856325478562E-003
   2.0254856325478562E-003   2.0213830405001981E-003
   2.0213830405001981E-003   2.0213830405001981E-003
   2.0213830405001981E-003   2.0172970511037765E-003
   2.0172970511037765E-003   2.0172970511037765E-003
   2.0172970511037765E-003   2.0132275637113847E-003
   2.0132275637113847E-003   2.0132275637113847E-003
   2.0132275637113847E-003   2.0091744784880975E-003
   2.0091744784880975E-003   2.0091744784880975E-003
   2.0091744784880975E-003   2.0051376964030894E-003
   2.0051376964030894E-003   2.0051376964030894E-003
   2.0051376964030894E-003   2.0011171192215529E-003
   2.0011171192215529E-003   2.0011171192215529E-003
   2.0011171192215529E-003   1.9971126494967113E-003
   1.9971126494967113E-003   1.9971126494967113E-003
   1.9971126494967113E-003   1.9931241905619314E-003
   1.9931241905619314E-003   1.9931241905619314E-003
   1.9931241905619314E-003   1.9891516465229283E-003
   1.9891516465229283E-003   1.9891516465229283E-003
   1.9891516465229283E-003   1.9851949222500632E-003
   1.9851949222500632E-003   1.9851949222500632E-003
   1.9851949222500632E-003   1.9812539233707359E-003
   1.9812539233707359E-003   1.9812539233707359E-003
   1.9812539233707359E-003   1.9773285562618638E-003
   1.9773285562618638E-003   1.9773285562618638E-003
   1.9773285562618638E-003   1.9734187280424551E-003
   1.9734187280424551E-003   1.9734187280424551E-003
   1.9734187280424551E-003   1.9695243465662664E-003
   1.9695243465662664E-003   1.9695243465662664E-003
   1.9695243465662664E-003   1.9656453204145493E-003
   1.9656453204145493E-003   1.9656453204145493E-003
   1.9656453204145493E-003   1.9617815588888819E-003
   1.9617815588888819E-003   1.9617815588888819E-003
